,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,theme
15884,2010,South Africa,inspire,0,64,0.0,7,185,185,empowerment
15885,2011,South Africa,inspire,0,239,0.0,7,185,185,empowerment
15886,2012,South Africa,inspire,0,355,0.0,7,185,185,empowerment
15887,2013,South Africa,inspire,1,402,0.002487562,7,185,185,empowerment
15888,2014,South Africa,inspire,1,400,0.0025,7,185,185,empowerment
15889,2015,South Africa,inspire,1,580,0.0017241379999999998,7,185,185,empowerment
15890,2016,South Africa,inspire,3,1010,0.002970297,7,185,185,empowerment
15891,2017,South Africa,inspire,4,2320,0.0017241379999999998,7,185,185,empowerment
15892,2018,South Africa,inspire,12,3204,0.003745318,7,185,185,empowerment
15893,2019,South Africa,inspire,7,3582,0.001954216,7,185,185,empowerment
15894,2020,South Africa,inspire,9,3882,0.0023183929999999998,7,185,185,empowerment
15895,2021,South Africa,inspire,9,2553,0.003525264,7,185,185,empowerment
15899,2010,South Africa,owner,0,64,0.0,5,187,187,empowerment
15900,2011,South Africa,owner,0,239,0.0,5,187,187,empowerment
15901,2012,South Africa,owner,1,355,0.0028169009999999997,5,187,187,empowerment
15902,2013,South Africa,owner,1,402,0.002487562,5,187,187,empowerment
15903,2014,South Africa,owner,0,400,0.0,5,187,187,empowerment
15904,2015,South Africa,owner,0,580,0.0,5,187,187,empowerment
15905,2016,South Africa,owner,1,1010,0.000990099,5,187,187,empowerment
15906,2017,South Africa,owner,5,2320,0.002155172,5,187,187,empowerment
15907,2018,South Africa,owner,6,3204,0.001872659,5,187,187,empowerment
15908,2019,South Africa,owner,3,3582,0.000837521,5,187,187,empowerment
15909,2020,South Africa,owner,25,3882,0.006439979,5,187,187,empowerment
15910,2021,South Africa,owner,9,2553,0.003525264,5,187,187,empowerment
16034,2010,South Africa,suicide,0,64,0.0,7,196,196,crime and violence
16035,2011,South Africa,suicide,1,239,0.0041841000000000005,7,196,196,crime and violence
16036,2012,South Africa,suicide,0,355,0.0,7,196,196,crime and violence
16037,2013,South Africa,suicide,3,402,0.007462687,7,196,196,crime and violence
16038,2014,South Africa,suicide,1,400,0.0025,7,196,196,crime and violence
16039,2015,South Africa,suicide,5,580,0.00862069,7,196,196,crime and violence
16040,2016,South Africa,suicide,2,1010,0.001980198,7,196,196,crime and violence
16041,2017,South Africa,suicide,3,2320,0.001293103,7,196,196,crime and violence
16042,2018,South Africa,suicide,14,3204,0.004369538,7,196,196,crime and violence
16043,2019,South Africa,suicide,10,3582,0.002791736,7,196,196,crime and violence
16044,2020,South Africa,suicide,14,3882,0.003606388,7,196,196,crime and violence
16045,2021,South Africa,suicide,9,2553,0.003525264,7,196,196,crime and violence
16079,2010,South Africa,toddler,0,64,0.0,7,199,199,female stereotypes
16080,2011,South Africa,toddler,0,239,0.0,7,199,199,female stereotypes
16081,2012,South Africa,toddler,1,355,0.0028169009999999997,7,199,199,female stereotypes
16082,2013,South Africa,toddler,0,402,0.0,7,199,199,female stereotypes
16083,2014,South Africa,toddler,1,400,0.0025,7,199,199,female stereotypes
16084,2015,South Africa,toddler,2,580,0.0034482759999999997,7,199,199,female stereotypes
16085,2016,South Africa,toddler,1,1010,0.000990099,7,199,199,female stereotypes
16086,2017,South Africa,toddler,8,2320,0.0034482759999999997,7,199,199,female stereotypes
16087,2018,South Africa,toddler,4,3204,0.0012484389999999998,7,199,199,female stereotypes
16088,2019,South Africa,toddler,17,3582,0.004745952,7,199,199,female stereotypes
16089,2020,South Africa,toddler,18,3882,0.004636785,7,199,199,female stereotypes
16090,2021,South Africa,toddler,9,2553,0.003525264,7,199,199,female stereotypes
16094,2010,South Africa,tongue,0,64,0.0,6,200,200,female stereotypes
16095,2011,South Africa,tongue,0,239,0.0,6,200,200,female stereotypes
16096,2012,South Africa,tongue,2,355,0.005633803000000001,6,200,200,female stereotypes
16097,2013,South Africa,tongue,4,402,0.009950249,6,200,200,female stereotypes
16098,2014,South Africa,tongue,3,400,0.0075,6,200,200,female stereotypes
16099,2015,South Africa,tongue,1,580,0.0017241379999999998,6,200,200,female stereotypes
16100,2016,South Africa,tongue,3,1010,0.002970297,6,200,200,female stereotypes
16101,2017,South Africa,tongue,3,2320,0.001293103,6,200,200,female stereotypes
16102,2018,South Africa,tongue,6,3204,0.001872659,6,200,200,female stereotypes
16103,2019,South Africa,tongue,9,3582,0.0025125629999999998,6,200,200,female stereotypes
16104,2020,South Africa,tongue,9,3882,0.0023183929999999998,6,200,200,female stereotypes
16105,2021,South Africa,tongue,9,2553,0.003525264,6,200,200,female stereotypes
16124,2010,South Africa,voice,0,64,0.0,5,202,202,empowerment
16125,2011,South Africa,voice,0,239,0.0,5,202,202,empowerment
16126,2012,South Africa,voice,1,355,0.0028169009999999997,5,202,202,empowerment
16127,2013,South Africa,voice,2,402,0.004975124,5,202,202,empowerment
16128,2014,South Africa,voice,1,400,0.0025,5,202,202,empowerment
16129,2015,South Africa,voice,0,580,0.0,5,202,202,empowerment
16130,2016,South Africa,voice,1,1010,0.000990099,5,202,202,empowerment
16131,2017,South Africa,voice,6,2320,0.002586207,5,202,202,empowerment
16132,2018,South Africa,voice,10,3204,0.0031210990000000004,5,202,202,empowerment
16133,2019,South Africa,voice,21,3582,0.0058626469999999995,5,202,202,empowerment
16134,2020,South Africa,voice,13,3882,0.003348789,5,202,202,empowerment
16135,2021,South Africa,voice,9,2553,0.003525264,5,202,202,empowerment
16334,2010,South Africa,journalist,0,64,0.0,10,217,217,empowerment
16335,2011,South Africa,journalist,0,239,0.0,10,217,217,empowerment
16336,2012,South Africa,journalist,0,355,0.0,10,217,217,empowerment
16337,2013,South Africa,journalist,1,402,0.002487562,10,217,217,empowerment
16338,2014,South Africa,journalist,0,400,0.0,10,217,217,empowerment
16339,2015,South Africa,journalist,0,580,0.0,10,217,217,empowerment
16340,2016,South Africa,journalist,3,1010,0.002970297,10,217,217,empowerment
16341,2017,South Africa,journalist,1,2320,0.000431034,10,217,217,empowerment
16342,2018,South Africa,journalist,5,3204,0.0015605489999999998,10,217,217,empowerment
16343,2019,South Africa,journalist,3,3582,0.000837521,10,217,217,empowerment
16344,2020,South Africa,journalist,5,3882,0.001287996,10,217,217,empowerment
16345,2021,South Africa,journalist,8,2553,0.0031335679999999998,10,217,217,empowerment
16364,2010,South Africa,march,0,64,0.0,5,219,219,empowerment
16365,2011,South Africa,march,0,239,0.0,5,219,219,empowerment
16366,2012,South Africa,march,1,355,0.0028169009999999997,5,219,219,empowerment
16367,2013,South Africa,march,0,402,0.0,5,219,219,empowerment
16368,2014,South Africa,march,0,400,0.0,5,219,219,empowerment
16369,2015,South Africa,march,1,580,0.0017241379999999998,5,219,219,empowerment
16370,2016,South Africa,march,4,1010,0.003960396,5,219,219,empowerment
16371,2017,South Africa,march,18,2320,0.007758620999999999,5,219,219,empowerment
16372,2018,South Africa,march,12,3204,0.003745318,5,219,219,empowerment
16373,2019,South Africa,march,6,3582,0.001675042,5,219,219,empowerment
16374,2020,South Africa,march,10,3882,0.002575992,5,219,219,empowerment
16375,2021,South Africa,march,8,2553,0.0031335679999999998,5,219,219,empowerment
16379,2010,South Africa,officer,0,64,0.0,7,222,222,empowerment
16380,2011,South Africa,officer,0,239,0.0,7,222,222,empowerment
16381,2012,South Africa,officer,0,355,0.0,7,222,222,empowerment
16382,2013,South Africa,officer,0,402,0.0,7,222,222,empowerment
16383,2014,South Africa,officer,0,400,0.0,7,222,222,empowerment
16384,2015,South Africa,officer,3,580,0.005172414,7,222,222,empowerment
16385,2016,South Africa,officer,0,1010,0.0,7,222,222,empowerment
16386,2017,South Africa,officer,4,2320,0.0017241379999999998,7,222,222,empowerment
16387,2018,South Africa,officer,14,3204,0.004369538,7,222,222,empowerment
16388,2019,South Africa,officer,13,3582,0.0036292570000000003,7,222,222,empowerment
16389,2020,South Africa,officer,20,3882,0.005151984,7,222,222,empowerment
16390,2021,South Africa,officer,8,2553,0.0031335679999999998,7,222,222,empowerment
16424,2010,South Africa,race,0,64,0.0,4,226,226,"race, ethnicity and identity"
16425,2011,South Africa,race,0,239,0.0,4,226,226,"race, ethnicity and identity"
16426,2012,South Africa,race,1,355,0.0028169009999999997,4,226,226,"race, ethnicity and identity"
16427,2013,South Africa,race,1,402,0.002487562,4,226,226,"race, ethnicity and identity"
16428,2014,South Africa,race,0,400,0.0,4,226,226,"race, ethnicity and identity"
16429,2015,South Africa,race,0,580,0.0,4,226,226,"race, ethnicity and identity"
16430,2016,South Africa,race,0,1010,0.0,4,226,226,"race, ethnicity and identity"
16431,2017,South Africa,race,7,2320,0.003017241,4,226,226,"race, ethnicity and identity"
16432,2018,South Africa,race,4,3204,0.0012484389999999998,4,226,226,"race, ethnicity and identity"
16433,2019,South Africa,race,9,3582,0.0025125629999999998,4,226,226,"race, ethnicity and identity"
16434,2020,South Africa,race,3,3882,0.000772798,4,226,226,"race, ethnicity and identity"
16435,2021,South Africa,race,8,2553,0.0031335679999999998,4,226,226,"race, ethnicity and identity"
16514,2010,South Africa,survivor,0,64,0.0,8,232,232,empowerment
16515,2011,South Africa,survivor,0,239,0.0,8,232,232,empowerment
16516,2012,South Africa,survivor,0,355,0.0,8,232,232,empowerment
16517,2013,South Africa,survivor,0,402,0.0,8,232,232,empowerment
16518,2014,South Africa,survivor,1,400,0.0025,8,232,232,empowerment
16519,2015,South Africa,survivor,0,580,0.0,8,232,232,empowerment
16520,2016,South Africa,survivor,3,1010,0.002970297,8,232,232,empowerment
16521,2017,South Africa,survivor,4,2320,0.0017241379999999998,8,232,232,empowerment
16522,2018,South Africa,survivor,4,3204,0.0012484389999999998,8,232,232,empowerment
16523,2019,South Africa,survivor,8,3582,0.002233389,8,232,232,empowerment
16524,2020,South Africa,survivor,13,3882,0.003348789,8,232,232,empowerment
16525,2021,South Africa,survivor,8,2553,0.0031335679999999998,8,232,232,empowerment
16649,2010,South Africa,career,0,64,0.0,6,245,245,empowerment
16650,2011,South Africa,career,0,239,0.0,6,245,245,empowerment
16651,2012,South Africa,career,1,355,0.0028169009999999997,6,245,245,empowerment
16652,2013,South Africa,career,0,402,0.0,6,245,245,empowerment
16653,2014,South Africa,career,1,400,0.0025,6,245,245,empowerment
16654,2015,South Africa,career,2,580,0.0034482759999999997,6,245,245,empowerment
16655,2016,South Africa,career,2,1010,0.001980198,6,245,245,empowerment
16656,2017,South Africa,career,3,2320,0.001293103,6,245,245,empowerment
16657,2018,South Africa,career,13,3204,0.004057428,6,245,245,empowerment
16658,2019,South Africa,career,3,3582,0.000837521,6,245,245,empowerment
16659,2020,South Africa,career,14,3882,0.003606388,6,245,245,empowerment
16660,2021,South Africa,career,7,2553,0.0027418720000000002,6,245,245,empowerment
16664,2010,South Africa,ceo,0,64,0.0,3,246,246,empowerment
16665,2011,South Africa,ceo,0,239,0.0,3,246,246,empowerment
16666,2012,South Africa,ceo,0,355,0.0,3,246,246,empowerment
16667,2013,South Africa,ceo,0,402,0.0,3,246,246,empowerment
16668,2014,South Africa,ceo,2,400,0.005,3,246,246,empowerment
16669,2015,South Africa,ceo,0,580,0.0,3,246,246,empowerment
16670,2016,South Africa,ceo,2,1010,0.001980198,3,246,246,empowerment
16671,2017,South Africa,ceo,3,2320,0.001293103,3,246,246,empowerment
16672,2018,South Africa,ceo,16,3204,0.004993758,3,246,246,empowerment
16673,2019,South Africa,ceo,10,3582,0.002791736,3,246,246,empowerment
16674,2020,South Africa,ceo,16,3882,0.004121587,3,246,246,empowerment
16675,2021,South Africa,ceo,7,2553,0.0027418720000000002,3,246,246,empowerment
16679,2010,South Africa,cricketer,0,64,0.0,9,249,249,empowerment
16680,2011,South Africa,cricketer,0,239,0.0,9,249,249,empowerment
16681,2012,South Africa,cricketer,0,355,0.0,9,249,249,empowerment
16682,2013,South Africa,cricketer,0,402,0.0,9,249,249,empowerment
16683,2014,South Africa,cricketer,1,400,0.0025,9,249,249,empowerment
16684,2015,South Africa,cricketer,0,580,0.0,9,249,249,empowerment
16685,2016,South Africa,cricketer,0,1010,0.0,9,249,249,empowerment
16686,2017,South Africa,cricketer,1,2320,0.000431034,9,249,249,empowerment
16687,2018,South Africa,cricketer,3,3204,0.00093633,9,249,249,empowerment
16688,2019,South Africa,cricketer,1,3582,0.00027917400000000003,9,249,249,empowerment
16689,2020,South Africa,cricketer,1,3882,0.000257599,9,249,249,empowerment
16690,2021,South Africa,cricketer,7,2553,0.0027418720000000002,9,249,249,empowerment
16694,2010,South Africa,director,0,64,0.0,8,250,250,empowerment
16695,2011,South Africa,director,0,239,0.0,8,250,250,empowerment
16696,2012,South Africa,director,0,355,0.0,8,250,250,empowerment
16697,2013,South Africa,director,0,402,0.0,8,250,250,empowerment
16698,2014,South Africa,director,1,400,0.0025,8,250,250,empowerment
16699,2015,South Africa,director,0,580,0.0,8,250,250,empowerment
16700,2016,South Africa,director,0,1010,0.0,8,250,250,empowerment
16701,2017,South Africa,director,2,2320,0.0008620689999999999,8,250,250,empowerment
16702,2018,South Africa,director,6,3204,0.001872659,8,250,250,empowerment
16703,2019,South Africa,director,4,3582,0.001116695,8,250,250,empowerment
16704,2020,South Africa,director,12,3882,0.00309119,8,250,250,empowerment
16705,2021,South Africa,director,7,2553,0.0027418720000000002,8,250,250,empowerment
16724,2010,South Africa,divorce,0,64,0.0,7,252,252,female stereotypes
16725,2011,South Africa,divorce,1,239,0.0041841000000000005,7,252,252,female stereotypes
16726,2012,South Africa,divorce,0,355,0.0,7,252,252,female stereotypes
16727,2013,South Africa,divorce,0,402,0.0,7,252,252,female stereotypes
16728,2014,South Africa,divorce,1,400,0.0025,7,252,252,female stereotypes
16729,2015,South Africa,divorce,2,580,0.0034482759999999997,7,252,252,female stereotypes
16730,2016,South Africa,divorce,1,1010,0.000990099,7,252,252,female stereotypes
16731,2017,South Africa,divorce,2,2320,0.0008620689999999999,7,252,252,female stereotypes
16732,2018,South Africa,divorce,5,3204,0.0015605489999999998,7,252,252,female stereotypes
16733,2019,South Africa,divorce,4,3582,0.001116695,7,252,252,female stereotypes
16734,2020,South Africa,divorce,9,3882,0.0023183929999999998,7,252,252,female stereotypes
16735,2021,South Africa,divorce,7,2553,0.0027418720000000002,7,252,252,female stereotypes
16739,2010,South Africa,dream,0,64,0.0,5,253,253,empowerment
16740,2011,South Africa,dream,4,239,0.016736402,5,253,253,empowerment
16741,2012,South Africa,dream,3,355,0.008450704,5,253,253,empowerment
16742,2013,South Africa,dream,0,402,0.0,5,253,253,empowerment
16743,2014,South Africa,dream,1,400,0.0025,5,253,253,empowerment
16744,2015,South Africa,dream,2,580,0.0034482759999999997,5,253,253,empowerment
16745,2016,South Africa,dream,8,1010,0.007920792,5,253,253,empowerment
16746,2017,South Africa,dream,9,2320,0.00387931,5,253,253,empowerment
16747,2018,South Africa,dream,17,3204,0.005305868,5,253,253,empowerment
16748,2019,South Africa,dream,18,3582,0.0050251259999999996,5,253,253,empowerment
16749,2020,South Africa,dream,17,3882,0.004379186,5,253,253,empowerment
16750,2021,South Africa,dream,7,2553,0.0027418720000000002,5,253,253,empowerment
16754,2010,South Africa,dress,0,64,0.0,5,254,254,female stereotypes
16755,2011,South Africa,dress,1,239,0.0041841000000000005,5,254,254,female stereotypes
16756,2012,South Africa,dress,0,355,0.0,5,254,254,female stereotypes
16757,2013,South Africa,dress,1,402,0.002487562,5,254,254,female stereotypes
16758,2014,South Africa,dress,1,400,0.0025,5,254,254,female stereotypes
16759,2015,South Africa,dress,2,580,0.0034482759999999997,5,254,254,female stereotypes
16760,2016,South Africa,dress,2,1010,0.001980198,5,254,254,female stereotypes
16761,2017,South Africa,dress,9,2320,0.00387931,5,254,254,female stereotypes
16762,2018,South Africa,dress,6,3204,0.001872659,5,254,254,female stereotypes
16763,2019,South Africa,dress,12,3582,0.003350084,5,254,254,female stereotypes
16764,2020,South Africa,dress,10,3882,0.002575992,5,254,254,female stereotypes
16765,2021,South Africa,dress,7,2553,0.0027418720000000002,5,254,254,female stereotypes
16889,2010,South Africa,marriage,0,64,0.0,8,265,265,female stereotypes
16890,2011,South Africa,marriage,1,239,0.0041841000000000005,8,265,265,female stereotypes
16891,2012,South Africa,marriage,1,355,0.0028169009999999997,8,265,265,female stereotypes
16892,2013,South Africa,marriage,0,402,0.0,8,265,265,female stereotypes
16893,2014,South Africa,marriage,0,400,0.0,8,265,265,female stereotypes
16894,2015,South Africa,marriage,3,580,0.005172414,8,265,265,female stereotypes
16895,2016,South Africa,marriage,3,1010,0.002970297,8,265,265,female stereotypes
16896,2017,South Africa,marriage,10,2320,0.004310345,8,265,265,female stereotypes
16897,2018,South Africa,marriage,4,3204,0.0012484389999999998,8,265,265,female stereotypes
